source_id,flare_id,start_utc,peak_utc,end_utc,flare_class,xrsb_irrad_source,active_region_raw,active_region_noaa_suffix,event_id_swpc,swpc_lon_deg,swpc_lat_deg,source_file
NCEI_GOES_FLRPT_2011_V1_0_1,201101280053,2011-01-28T00:53:00Z,2011-01-28T01:03:00Z,2011-01-28T01:09:00Z,M2.0,GOES-15,1149,1149,5110,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102090120,2011-02-09T01:20:00Z,2011-02-09T01:31:00Z,2011-02-09T01:35:00Z,M2.7,GOES-15,1153,1153,5740,72.0,17.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102131721,2011-02-13T17:21:00Z,2011-02-13T17:37:00Z,2011-02-13T17:47:00Z,M9.5,GOES-15,1158,1158,6310,-4.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102140424,2011-02-14T04:24:00Z,2011-02-14T04:49:00Z,2011-02-14T05:09:00Z,M1.1,GOES-15,1158,1158,6580,1.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102141240,2011-02-14T12:40:00Z,2011-02-14T12:47:00Z,2011-02-14T13:05:00Z,M1.0,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102141345,2011-02-14T13:45:00Z,2011-02-14T14:27:00Z,2011-02-14T14:43:00Z,M1.2,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102141718,2011-02-14T17:18:00Z,2011-02-14T17:26:00Z,2011-02-14T17:32:00Z,M3.2,GOES-15,1158,1158,6750,4.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102150144,2011-02-15T01:44:00Z,2011-02-15T01:56:00Z,2011-02-15T02:06:00Z,X3.3,GOES-15,1158,1158,6880,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102160130,2011-02-16T01:30:00Z,2011-02-16T01:39:00Z,2011-02-16T01:46:00Z,M1.4,GOES-15,,,7250,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102160730,2011-02-16T07:30:00Z,2011-02-16T07:44:00Z,2011-02-16T07:55:00Z,M1.6,GOES-15,1161,1161,7300,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102160902,2011-02-16T09:02:00Z,2011-02-16T09:11:00Z,2011-02-16T09:19:00Z,M1.4,GOES-15,1158,1158,7320,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102161415,2011-02-16T14:15:00Z,2011-02-16T14:25:00Z,2011-02-16T14:29:00Z,M2.3,GOES-15,1158,1158,7410,32.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102161525,2011-02-16T15:25:00Z,2011-02-16T15:32:00Z,2011-02-16T15:37:00Z,M1.1,GOES-15,1158,1158,7420,33.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102180625,2011-02-18T06:25:00Z,2011-02-18T06:33:00Z,2011-02-18T06:39:00Z,M1.2,GOES-15,1158,1158,8140,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102180709,2011-02-18T07:09:00Z,2011-02-18T07:24:00Z,2011-02-18T07:38:00Z,M1.0,GOES-15,1162,1162,8150,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102181007,2011-02-18T10:07:00Z,2011-02-18T10:11:00Z,2011-02-18T10:15:00Z,M9.6,GOES-15,1158,1158,8180,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102181259,2011-02-18T12:59:00Z,2011-02-18T13:03:00Z,2011-02-18T13:06:00Z,M2.1,GOES-15,1158,1158,8260,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102181356,2011-02-18T13:56:00Z,2011-02-18T14:08:00Z,2011-02-18T14:15:00Z,M1.4,GOES-15,1162,1162,8270,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102181915,2011-02-18T19:15:00Z,2011-02-18T19:18:00Z,2011-02-18T19:27:00Z,M1.0,GOES-15,1162,1162,8370,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102182049,2011-02-18T20:49:00Z,2011-02-18T21:04:00Z,2011-02-18T21:15:00Z,M1.9,GOES-15,1162,1162,8390,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102190800,2011-02-19T08:00:00Z,2011-02-19T08:04:00Z,2011-02-19T08:12:00Z,M1.2,GOES-15,1162,1162,8670,11.0,18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102211008,2011-02-21T10:08:00Z,2011-02-21T10:12:00Z,2011-02-21T10:15:00Z,M1.1,GOES-15,1158,1158,9180,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102240719,2011-02-24T07:19:00Z,2011-02-24T07:35:00Z,2011-02-24T07:42:00Z,M5.0,GOES-15,1163,1163,9390,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201102281234,2011-02-28T12:34:00Z,2011-02-28T12:52:00Z,2011-02-28T13:02:00Z,M1.6,GOES-15,1164,1164,170,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103061026,2011-03-06T10:26:00Z,2011-03-06T10:40:00Z,2011-03-06T10:55:00Z,M1.0,GOES-15,1165,1165,1330,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103061441,2011-03-06T14:41:00Z,2011-03-06T14:44:00Z,2011-03-06T14:47:00Z,M1.2,GOES-15,1164,1164,1380,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103070457,2011-03-07T04:57:00Z,2011-03-07T05:13:00Z,2011-03-07T05:19:00Z,M1.8,GOES-15,1164,1164,1650,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103070744,2011-03-07T07:44:00Z,2011-03-07T07:54:00Z,2011-03-07T07:56:00Z,M2.2,GOES-15,1165,1165,1670,78.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103070759,2011-03-07T07:59:00Z,2011-03-07T08:07:00Z,2011-03-07T08:15:00Z,M2.0,GOES-15,1164,1164,1680,47.0,25.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103070913,2011-03-07T09:13:00Z,2011-03-07T09:20:00Z,2011-03-07T09:28:00Z,M2.6,GOES-15,1164,1164,1710,50.0,23.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103071342,2011-03-07T13:42:00Z,2011-03-07T14:11:00Z,,M2.5,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103071415,2011-03-07T14:15:00Z,2011-03-07T14:30:00Z,2011-03-07T14:37:00Z,M2.8,GOES-15,1166,1166,1780,-18.0,10.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103071818,2011-03-07T18:18:00Z,2011-03-07T18:23:00Z,2011-03-07T18:41:00Z,M1.0,GOES-15,1165,1165,1820,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103071939,2011-03-07T19:39:00Z,2011-03-07T20:12:00Z,2011-03-07T20:58:00Z,M5.3,GOES-15,1164,1164,1830,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103072145,2011-03-07T21:45:00Z,2011-03-07T21:50:00Z,2011-03-07T21:55:00Z,M2.2,GOES-15,1165,1165,1850,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103080219,2011-03-08T02:19:00Z,2011-03-08T02:29:00Z,2011-03-08T02:32:00Z,M1.9,GOES-15,1165,1165,1930,79.0,-18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103080330,2011-03-08T03:30:00Z,2011-03-08T03:58:00Z,2011-03-08T04:22:00Z,M2.1,GOES-15,1171,1171,1940,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103081031,2011-03-08T10:31:00Z,2011-03-08T10:44:00Z,2011-03-08T10:55:00Z,M7.6,GOES-15,1165,1165,2030,86.0,-17.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103081803,2011-03-08T18:03:00Z,2011-03-08T18:28:00Z,2011-03-08T18:41:00Z,M6.3,GOES-15,1165,1165,2140,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103082309,2011-03-08T23:09:00Z,2011-03-08T23:14:00Z,2011-03-08T23:19:00Z,M1.1,GOES-15,1166,1166,2210,-2.0,9.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103082332,2011-03-08T23:32:00Z,2011-03-08T23:37:00Z,2011-03-08T23:40:00Z,M1.2,GOES-15,1165,1165,2220,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103090507,2011-03-09T05:07:00Z,2011-03-09T05:18:00Z,2011-03-09T05:27:00Z,M1.0,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103090851,2011-03-09T08:51:00Z,2011-03-09T08:55:00Z,2011-03-09T09:04:00Z,M1.3,GOES-15,1166,1166,2350,4.0,7.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103091049,2011-03-09T10:49:00Z,2011-03-09T10:55:00Z,,M1.0,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103091059,2011-03-09T10:59:00Z,2011-03-09T11:07:00Z,2011-03-09T11:16:00Z,M2.5,GOES-15,1166,1166,2370,3.0,8.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103091312,2011-03-09T13:12:00Z,2011-03-09T13:29:00Z,,M1.0,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103091347,2011-03-09T13:47:00Z,2011-03-09T14:02:00Z,,M2.4,GOES-15,1166,1166,2400,6.0,9.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103092203,2011-03-09T22:03:00Z,2011-03-09T22:12:00Z,2011-03-09T22:14:00Z,M1.3,GOES-15,1166,1166,2510,4.0,8.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103092311,2011-03-09T23:11:00Z,2011-03-09T23:23:00Z,2011-03-09T23:29:00Z,X2.2,GOES-15,1166,1166,2540,9.0,8.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103102229,2011-03-10T22:29:00Z,2011-03-10T22:41:00Z,2011-03-10T22:49:00Z,M1.5,GOES-15,,,2800,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103120428,2011-03-12T04:28:00Z,2011-03-12T04:43:00Z,2011-03-12T04:48:00Z,M1.9,GOES-15,1166,1166,3060,36.0,5.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103121253,2011-03-12T12:53:00Z,2011-03-12T13:00:00Z,2011-03-12T13:06:00Z,M1.0,GOES-15,1166,1166,3160,47.0,8.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103121518,2011-03-12T15:18:00Z,2011-03-12T15:29:00Z,2011-03-12T15:34:00Z,M1.3,GOES-15,1166,1166,3170,39.0,5.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103141945,2011-03-14T19:45:00Z,2011-03-14T19:52:00Z,2011-03-14T19:54:00Z,M6.0,GOES-15,1169,1169,3670,48.0,18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103150018,2011-03-15T00:18:00Z,2011-03-15T00:22:00Z,2011-03-15T00:24:00Z,M1.4,GOES-15,1169,1169,3710,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103230202,2011-03-23T02:02:00Z,2011-03-23T02:17:00Z,2011-03-23T02:24:00Z,M2.0,GOES-15,1176,1176,5130,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103241200,2011-03-24T12:00:00Z,2011-03-24T12:07:00Z,2011-03-24T12:11:00Z,M1.5,GOES-15,1176,1176,5380,-43.0,-16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103241656,2011-03-24T16:56:00Z,2011-03-24T17:06:00Z,2011-03-24T17:10:00Z,M1.3,GOES-15,1176,1176,5460,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201103252307,2011-03-25T23:07:00Z,2011-03-25T23:22:00Z,2011-03-25T23:30:00Z,M1.4,GOES-15,1176,1176,5740,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201104151702,2011-04-15T17:02:00Z,2011-04-15T17:12:00Z,2011-04-15T17:28:00Z,M1.9,GOES-15,1190,1190,8360,19.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201104210933,2011-04-21T09:33:00Z,2011-04-21T09:48:00Z,2011-04-21T09:58:00Z,M1.2,GOES-15,1195,1195,9570,-50.0,-15.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201104220420,2011-04-22T04:20:00Z,2011-04-22T04:56:00Z,2011-04-22T05:15:00Z,M2.6,GOES-15,1195,1195,9750,-43.0,-18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201104221104,2011-04-22T11:04:00Z,2011-04-22T11:25:00Z,2011-04-22T11:37:00Z,M1.1,GOES-15,1195,1195,9880,-36.0,-16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201104221538,2011-04-22T15:38:00Z,2011-04-22T15:53:00Z,2011-04-22T16:11:00Z,M1.7,GOES-15,1195,1195,9960,-35.0,-18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105280303,2011-05-28T03:03:00Z,2011-05-28T03:31:00Z,2011-05-28T03:43:00Z,M1.1,GOES-15,1226,1226,2500,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105282107,2011-05-28T21:07:00Z,2011-05-28T21:16:00Z,,M1.1,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105282118,2011-05-28T21:18:00Z,2011-05-28T21:24:00Z,2011-05-28T21:36:00Z,M1.3,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105282144,2011-05-28T21:44:00Z,2011-05-28T21:50:00Z,2011-05-28T21:53:00Z,M1.6,GOES-15,1226,1226,2680,-71.0,-20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105290958,2011-05-29T09:58:00Z,2011-05-29T10:33:00Z,2011-05-29T11:10:00Z,M2.0,GOES-15,1226,1226,2880,-65.0,-22.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105291136,2011-05-29T11:36:00Z,2011-05-29T11:39:00Z,2011-05-29T11:42:00Z,M1.1,GOES-15,1226,1226,2890,-61.0,-23.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105292054,2011-05-29T20:54:00Z,2011-05-29T21:22:00Z,2011-05-29T21:47:00Z,M1.2,GOES-15,1227,1227,2980,-68.0,-18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201105300558,2011-05-30T05:58:00Z,2011-05-30T06:05:00Z,2011-05-30T06:07:00Z,M1.0,GOES-15,1226,1226,3060,-51.0,-23.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201106070602,2011-06-07T06:02:00Z,2011-06-07T06:33:00Z,,M3.4,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201106070635,2011-06-07T06:35:00Z,2011-06-07T06:41:00Z,2011-06-07T06:43:00Z,M3.6,GOES-15,1226,1226,3710,54.0,-21.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201106142132,2011-06-14T21:32:00Z,2011-06-14T21:47:00Z,2011-06-14T22:10:00Z,M1.9,GOES-15,1236,1236,4210,-77.0,15.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201106161011,2011-06-16T10:11:00Z,2011-06-16T10:22:00Z,2011-06-16T10:29:00Z,M1.0,GOES-15,1236,1236,4470,-56.0,16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201106210150,2011-06-21T01:50:00Z,2011-06-21T03:26:00Z,2011-06-21T04:19:00Z,M1.1,GOES-15,1236,1236,5300,8.0,16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201107271544,2011-07-27T15:44:00Z,2011-07-27T16:07:00Z,2011-07-27T16:22:00Z,M1.6,GOES-15,1260,1260,9740,-37.0,20.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201107300204,2011-07-30T02:04:00Z,2011-07-30T02:09:00Z,2011-07-30T02:12:00Z,X1.3,GOES-15,1261,1261,610,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108020556,2011-08-02T05:56:00Z,2011-08-02T06:19:00Z,2011-08-02T06:42:00Z,M2.1,GOES-15,1261,1261,1770,15.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108030328,2011-08-03T03:28:00Z,2011-08-03T03:37:00Z,2011-08-03T03:46:00Z,M1.6,GOES-15,1261,1261,2170,24.0,17.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108030429,2011-08-03T04:29:00Z,2011-08-03T04:32:00Z,2011-08-03T04:35:00Z,M2.4,GOES-15,1263,1263,2200,-8.0,15.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108030751,2011-08-03T07:51:00Z,2011-08-03T07:58:00Z,2011-08-03T08:04:00Z,M1.2,GOES-15,1261,1261,2270,29.0,15.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108031310,2011-08-03T13:10:00Z,2011-08-03T13:48:00Z,2011-08-03T14:10:00Z,M8.7,GOES-15,1261,1261,2380,30.0,16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108031923,2011-08-03T19:23:00Z,2011-08-03T19:30:00Z,2011-08-03T19:42:00Z,M1.2,GOES-15,1261,1261,2450,36.0,13.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108040336,2011-08-04T03:36:00Z,2011-08-04T03:57:00Z,2011-08-04T04:04:00Z,X1.3,GOES-15,1261,1261,2550,36.0,19.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108081752,2011-08-08T17:52:00Z,2011-08-08T18:10:00Z,2011-08-08T18:18:00Z,M5.0,GOES-15,1263,1263,3980,61.0,16.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108082200,2011-08-08T22:00:00Z,2011-08-08T22:09:00Z,2011-08-08T22:20:00Z,M1.1,GOES-15,1263,1263,4080,61.0,15.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108090314,2011-08-09T03:14:00Z,2011-08-09T03:54:00Z,2011-08-09T04:08:00Z,M3.6,GOES-15,1263,1263,4150,68.0,18.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201108090744,2011-08-09T07:44:00Z,2011-08-09T08:04:00Z,2011-08-09T08:08:00Z,X10.0,GOES-15,1263,1263,4220,69.0,17.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109040100,2011-09-04T01:00:00Z,2011-09-04T01:07:00Z,2011-09-04T01:13:00Z,M1.1,GOES-15,1286,1286,7550,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109040432,2011-09-04T04:32:00Z,2011-09-04T04:53:00Z,2011-09-04T05:03:00Z,M1.2,GOES-15,1286,1286,7560,67.0,19.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109041134,2011-09-04T11:34:00Z,2011-09-04T11:45:00Z,2011-09-04T11:50:00Z,M4.6,GOES-15,1286,1286,7590,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109042355,2011-09-04T23:55:00Z,2011-09-05T00:37:00Z,2011-09-05T01:05:00Z,M1.1,GOES-15,,,7710,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109050142,2011-09-05T01:42:00Z,2011-09-05T01:53:00Z,2011-09-05T02:01:00Z,M1.0,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109050348,2011-09-05T03:48:00Z,2011-09-05T04:15:00Z,,M2.3,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109050424,2011-09-05T04:24:00Z,2011-09-05T04:28:00Z,2011-09-05T04:30:00Z,M2.3,GOES-15,1286,1286,7740,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109050726,2011-09-05T07:26:00Z,2011-09-05T07:58:00Z,2011-09-05T08:14:00Z,M1.7,GOES-15,1286,1286,7770,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109060135,2011-09-06T01:35:00Z,2011-09-06T01:50:00Z,2011-09-06T02:05:00Z,M7.7,GOES-15,1283,1283,7910,7.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109062210,2011-09-06T22:10:00Z,2011-09-06T22:20:00Z,2011-09-06T22:24:00Z,X3.0,GOES-15,1283,1283,8110,18.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109072231,2011-09-07T22:31:00Z,2011-09-07T22:38:00Z,2011-09-07T22:44:00Z,X2.5,GOES-15,1283,1283,8310,28.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109081527,2011-09-08T15:27:00Z,2011-09-08T15:46:00Z,2011-09-08T15:52:00Z,M9.6,GOES-15,1283,1283,8480,40.0,14.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109091238,2011-09-09T12:38:00Z,2011-09-09T12:49:00Z,2011-09-09T12:56:00Z,M1.7,GOES-15,1283,1283,8890,52.0,13.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109100713,2011-09-10T07:13:00Z,2011-09-10T07:30:00Z,,M1.5,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
NCEI_GOES_FLRPT_2011_V1_0_1,201109100734,2011-09-10T07:34:00Z,2011-09-10T07:40:00Z,2011-09-10T07:43:00Z,M1.5,GOES-15,1283,1283,9350,61.0,12.0,sci_xrsf-l2-flrpt_geo_y2011_v1-0-1.csv
